id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
335,334.8,-gneE37_0,5.1,0,-0.2,386.4,-gneE51_0,85.6,12.09,51.6,473.34,0,0,0,8.97,1,tripinfo_335 routing_335,DEFAULT_VEHTYPE,0.87,
318,323.2,gneE4_0,5.1,0,5.2,389.2,-gneE36_0,85.6,11.48,66,369.55,14.4,1,0,31.44,1,tripinfo_318 routing_318,DEFAULT_VEHTYPE,0.84,
346,346,gneE9_0,5.1,0,0,393.2,gneE34_0,85.6,12.24,47.2,471.31,0,0,0,7.55,1,tripinfo_346 routing_346,DEFAULT_VEHTYPE,0.89,
343,343.2,gneE49_0,5.1,0,0.2,396.8,gneE42_0,89.6,10.41,53.6,481.63,0,0,0,5.9,1,tripinfo_343 routing_343,DEFAULT_VEHTYPE,0.76,
342,348,-gneE14_0,5.1,0,6,397.2,gneE52_0,85.6,14.09,49.2,569.76,0,0,0,7.43,1,tripinfo_342 routing_342,DEFAULT_VEHTYPE,1.02,
355,354.8,-gneE43_0,5.1,0,-0.2,400.4,-gneE38_0,89.6,14.95,45.6,580.68,0,0,0,7.42,1,tripinfo_355 routing_355,DEFAULT_VEHTYPE,1.1,
293,294.4,-gneE53_0,6.6,0,1.4,403.6,gneE0_0,89.6,13.53,109.2,769.6,11.2,2,0,51.8,1,tripinfo_293 routing_293,bus,1,
366,366,-gneE45_0,5.1,0,0,408.4,-gneE45_0,85.6,5.74,42.4,80.5,26.4,1,0,36.37,1,tripinfo_366 routing_366,DEFAULT_VEHTYPE,0.99,
381,380.8,-gneE53_0,5.1,0,-0.2,409.2,-gneE30_0,85.6,11.83,28.4,275.13,0,0,0,4.67,1,tripinfo_381 routing_381,DEFAULT_VEHTYPE,0.87,
283,282.8,-gneE53_0,6.6,0,-0.2,410,gneE12_0,85.6,7.3,127.2,668.05,28.4,5,0,76.7,1,tripinfo_283 routing_283,bus,1,
220,220,gneE34_0,5.1,0,0,410.4,-gneE45_0,85.6,7.84,190.4,474.71,124,5,0,151.88,1,tripinfo_220 routing_220,DEFAULT_VEHTYPE,0.95,
400,401.2,gneE47_0,5.1,0,1.2,411.2,gneE47_0,85.6,11.51,10,80.5,0,0,0,2.97,1,tripinfo_400 routing_400,DEFAULT_VEHTYPE,0.86,
315,315.6,gneE37_0,5.1,0,0.6,412,gneE32_0,85.6,9.5,96.4,676.26,19.2,2,0,43.76,1,tripinfo_315 routing_315,DEFAULT_VEHTYPE,0.96,
320,320,-gneE9_0,5.1,0,0,412,gneE41_0,89.6,15.45,92,789.84,28.8,1,0,40.9,1,tripinfo_320 routing_320,DEFAULT_VEHTYPE,1.13,
327,326.8,-gneE4_0,5.1,0,-0.2,412,-gneE46_0,85.6,7.65,85.2,559.02,16,2,0,40.56,1,tripinfo_327 routing_327,DEFAULT_VEHTYPE,0.96,
393,392.8,-gneE51_0,5.1,0,-0.2,412,-gneE45_0,85.6,11.87,19.2,175.13,0,0,0,7.82,0,tripinfo_393 routing_393,DEFAULT_VEHTYPE,1.18,
350,350,gneE0_0,5.1,0,0,412.4,-gneE4_0,85.6,6.94,62.4,378.92,13.6,2,0,32.56,1,tripinfo_350 routing_350,DEFAULT_VEHTYPE,0.97,
314,314,-gneE27_0,5.1,0,0,413.2,gneE31_0,85.6,6.69,99.2,378.92,42,2,0,58.57,1,tripinfo_314 routing_314,DEFAULT_VEHTYPE,0.71,
253,252.8,-gneE35_0,5.1,0,-0.2,414.4,-gneE48_0,85.6,15.6,161.6,569.34,70.4,6,0,123.29,1,tripinfo_253 routing_253,DEFAULT_VEHTYPE,1.15,
334,334,-gneE30_0,5.1,0,0,414.8,-gneE52_0,85.6,13.47,80.8,364.39,40.4,1,0,51.62,1,tripinfo_334 routing_334,DEFAULT_VEHTYPE,0.97,
230,233.2,gneE50_0,5.1,0,3.2,416.4,gneE1_0,85.6,15,183.2,564.39,108.8,4,0,143.92,1,tripinfo_230 routing_230,DEFAULT_VEHTYPE,1.1,
323,329.6,gneE38_0,5.1,0,6.6,416.4,gneE14_0,85.6,15.23,86.8,769.52,8.4,1,0,34.65,1,tripinfo_323 routing_323,DEFAULT_VEHTYPE,1.13,
408,408,-gneE44_0,5.1,0,0,418,-gneE44_0,85.6,12,10,80.5,0,0,0,3.32,1,tripinfo_408 routing_408,DEFAULT_VEHTYPE,0.9,
243,245.6,-gneE26_0,5.1,0,2.6,418.8,-gneE50_0,85.6,14.5,173.2,663.97,71.6,4,0,124.7,1,tripinfo_243 routing_243,DEFAULT_VEHTYPE,1.06,
326,326,gneE12_0,5.1,0,0,419.2,gneE51_0,85.6,12.32,93.2,469.55,27.6,3,0,53.73,1,tripinfo_326 routing_326,DEFAULT_VEHTYPE,0.92,
325,324.8,-gneE9_0,5.1,0,-0.2,420,gneE41_0,89.6,13.21,95.2,789.84,22,1,0,36.26,1,tripinfo_325 routing_325,DEFAULT_VEHTYPE,0.98,
370,372.4,-gneE44_0,5.1,0,2.4,420,-gneE26_0,85.6,15.13,47.6,581.63,0,0,0,7.64,1,tripinfo_370 routing_370,DEFAULT_VEHTYPE,1.09,
247,246.8,gneE52_0,5.1,0,-0.2,420.4,gneE1_0,85.6,15.05,173.6,664.39,80.8,4,0,128.18,1,tripinfo_247 routing_247,DEFAULT_VEHTYPE,1.11,
321,322.8,gneE40_0,5.1,0,1.8,421.6,gneE47_0,85.6,14.5,98.8,480.08,50,2,0,64.34,1,tripinfo_321 routing_321,DEFAULT_VEHTYPE,1.04,
377,378.8,gneE42_0,5.1,0,1.8,422.8,gneE46_0,85.6,16.34,44,384.29,4.4,1,0,19.67,1,tripinfo_377 routing_377,DEFAULT_VEHTYPE,1.18,
375,374.8,-gneE0_0,5.1,0,-0.2,423.6,-gneE13_0,85.6,15.58,48.8,381.63,2.8,1,0,23.06,1,tripinfo_375 routing_375,DEFAULT_VEHTYPE,1.13,
337,336.8,-gneE32_0,5.1,0,-0.2,424.4,-gneE30_0,85.6,4.88,87.6,380.08,24.4,3,0,58.3,1,tripinfo_337 routing_337,DEFAULT_VEHTYPE,0.99,
362,364.4,-gneE27_0,5.1,0,2.4,424.4,gneE0_0,89.6,14.15,60,669.73,0,0,0,11.6,1,tripinfo_362 routing_362,DEFAULT_VEHTYPE,1.04,
309,308.8,gneE48_0,5.1,0,-0.2,425.2,-gneE39_0,85.6,12.73,116.4,369.55,69.6,3,0,85.22,1,tripinfo_309 routing_309,DEFAULT_VEHTYPE,0.93,
349,348.8,gneE49_0,5.1,0,-0.2,425.6,-gneE28_0,89.6,12.98,76.8,785.63,0,0,0,16.66,1,tripinfo_349 routing_349,DEFAULT_VEHTYPE,0.97,
351,350.8,-gneE26_0,5.1,0,-0.2,426.4,-gneE30_0,85.6,7.41,75.6,480.08,14,1,0,42.72,1,tripinfo_351 routing_351,DEFAULT_VEHTYPE,1.09,
333,334,gneE28_0,5.1,0,1,426.8,gneE4_0,85.6,11.81,92.8,479.13,40,1,0,51.58,1,tripinfo_333 routing_333,DEFAULT_VEHTYPE,0.85,
267,266.8,gneE46_0,5.1,0,-0.2,428.8,gneE27_0,89.6,14.4,162,673.76,96,3,0,113.92,1,tripinfo_267 routing_267,DEFAULT_VEHTYPE,1.04,
376,376,gneE42_0,5.1,0,0,429.2,gneE31_0,85.6,13.15,53.2,384.29,6,1,0,24.15,1,tripinfo_376 routing_376,DEFAULT_VEHTYPE,0.98,
368,368,gneE52_0,5.1,0,0,431.2,-gneE34_0,85.6,14.16,63.2,574.5,5.2,2,0,20.92,1,tripinfo_368 routing_368,DEFAULT_VEHTYPE,1.05,
361,360.8,-gneE35_0,5.1,0,-0.2,432,gneE3_0,85.6,13.52,71.2,280.08,37.2,2,0,48.79,1,tripinfo_361 routing_361,DEFAULT_VEHTYPE,0.98,
391,390.8,-gneE43_0,5.1,0,-0.2,432.8,gneE47_0,85.6,13.66,42,475.13,0,0,0,7.26,1,tripinfo_391 routing_391,DEFAULT_VEHTYPE,1.01,
387,390.4,-gneE44_0,5.1,0,3.4,433.2,gneE31_0,85.6,13.87,42.8,380.08,0,0,0,13.85,1,tripinfo_387 routing_387,DEFAULT_VEHTYPE,1,
313,312.8,gneE37_0,5.1,0,-0.2,434.4,gneE2_0,85.6,12.19,121.6,770.89,22,2,0,55.34,1,tripinfo_313 routing_313,DEFAULT_VEHTYPE,0.88,
384,386,gneE12_0,5.1,0,2,435.6,gneE32_0,85.6,8.23,49.6,280.5,4.8,1,0,29.43,1,tripinfo_384 routing_384,DEFAULT_VEHTYPE,1.01,
363,362.8,-gneE1_0,5.1,0,-0.2,436.8,-gneE34_0,85.6,13.53,74,479.87,15.6,2,0,36.4,1,tripinfo_363 routing_363,DEFAULT_VEHTYPE,0.98,
311,312.4,-gneE14_0,5.1,0,1.4,437.2,-gneE27_0,89.6,13.69,124.8,670.68,34,2,0,72.22,1,tripinfo_311 routing_311,DEFAULT_VEHTYPE,0.99,
390,390,gneE27_0,5.1,0,0,437.2,-gneE26_0,85.6,14.11,47.2,465.73,0,0,0,12.05,1,tripinfo_390 routing_390,DEFAULT_VEHTYPE,1.02,
276,278.4,-gneE4_0,6.6,0,2.4,438,gneE30_0,85.6,13.65,159.6,562.68,74.8,4,0,116.4,1,tripinfo_276 routing_276,bus,1,
360,362.4,-gneE53_0,5.1,0,2.4,438.8,-gneE36_0,85.6,12.78,76.4,474.92,19.6,2,0,38.09,1,tripinfo_360 routing_360,DEFAULT_VEHTYPE,0.94,
312,312,-gneE38_0,5.1,0,0,440,gneE33_0,85.6,13.39,128,771.31,29.6,4,0,70.11,1,tripinfo_312 routing_312,DEFAULT_VEHTYPE,0.98,
378,378,-gneE3_0,5.1,0,0,440.4,gneE30_0,85.6,15.59,62.4,464.39,8.8,1,0,30.69,1,tripinfo_378 routing_378,DEFAULT_VEHTYPE,1.13,
324,324.8,gneE48_0,5.1,0,0.8,440.8,-gneE42_0,89.6,13.02,116,478.92,52,3,0,78.65,1,tripinfo_324 routing_324,DEFAULT_VEHTYPE,0.96,
404,404,gneE29_0,5.1,0,0,442.4,gneE4_0,85.6,12.95,38.4,375.13,0,0,0,8.81,1,tripinfo_404 routing_404,DEFAULT_VEHTYPE,0.94,
372,372,gneE52_0,5.1,0,0,442.8,gneE27_0,89.6,14.53,70.8,673.13,0,0,0,21.86,1,tripinfo_372 routing_372,DEFAULT_VEHTYPE,1.07,
340,343.2,-gneE36_0,5.1,0,3.2,443.2,gneE30_0,85.6,14.77,100,967.49,6.8,1,0,33.47,1,tripinfo_340 routing_340,DEFAULT_VEHTYPE,1.08,
407,409.6,gneE31_0,5.1,0,2.6,444,gneE36_0,85.6,15.46,34.4,380.29,0,0,0,9.25,1,tripinfo_407 routing_407,DEFAULT_VEHTYPE,1.13,
365,366.4,gneE15_0,5.1,0,1.4,445.2,-gneE43_0,85.6,14.67,78.8,569.76,20.4,2,0,38.37,1,tripinfo_365 routing_365,DEFAULT_VEHTYPE,1.06,
328,328,gneE40_0,5.1,0,0,447.6,gneE39_0,85.6,17.53,119.6,579.66,47.2,3,0,84.11,1,tripinfo_328 routing_328,DEFAULT_VEHTYPE,1.26,
402,402,-gneE39_0,5.1,0,0,448.4,gneE49_0,85.6,12.91,46.4,465.94,0,0,0,9.23,1,tripinfo_402 routing_402,DEFAULT_VEHTYPE,0.95,
329,332,gneE44_0,5.1,0,3,453.6,gneE50_0,85.6,5.41,121.6,374.71,63.2,4,0,91.37,1,tripinfo_329 routing_329,DEFAULT_VEHTYPE,0.97,
411,417.6,gneE33_0,5.1,0,6.6,454.8,-gneE27_0,89.6,13.04,37.2,281.63,2,1,0,14.74,1,tripinfo_411 routing_411,DEFAULT_VEHTYPE,0.97,
288,292,-gneE38_0,6.6,0,4,455.2,gneE35_0,85.6,7.32,163.2,764.44,59.6,6,0,106.22,1,tripinfo_288 routing_288,bus,1,
332,336.8,-gneE0_0,5.1,0,4.8,455.2,-gneE48_0,85.6,7.19,118.4,581.42,39.2,4,0,73.44,1,tripinfo_332 routing_332,DEFAULT_VEHTYPE,0.98,
379,378.8,gneE52_0,5.1,0,-0.2,455.6,gneE50_0,85.6,7.34,76.8,579.66,8.4,3,0,38.15,1,tripinfo_379 routing_379,DEFAULT_VEHTYPE,1.16,
359,358.8,-gneE45_0,5.1,0,-0.2,456,-gneE36_0,85.6,14.77,97.2,665.94,34.8,1,0,50.45,1,tripinfo_359 routing_359,DEFAULT_VEHTYPE,1.07,
348,348,-gneE52_0,5.1,0,0,458,gneE15_0,85.6,4.74,110,374.92,42.4,2,0,86.21,1,tripinfo_348 routing_348,DEFAULT_VEHTYPE,1.19,
336,336,gneE36_0,5.1,0,0,458.4,-gneE41_0,89.6,16.74,122.4,671.1,46,2,0,80.68,1,tripinfo_336 routing_336,DEFAULT_VEHTYPE,1.21,
308,317.6,gneE2_0,5.1,0,9.6,459.6,gneE31_0,85.6,15.41,142,369.55,94,4,0,115.83,1,tripinfo_308 routing_308,DEFAULT_VEHTYPE,1.11,
354,354,-gneE15_0,5.1,0,0,460.4,gneE46_0,85.6,13.28,106.4,369.55,53.2,2,0,76.31,1,tripinfo_354 routing_354,DEFAULT_VEHTYPE,0.96,
353,353.6,-gneE34_0,5.1,0,0.6,462,-gneE44_0,85.6,14.56,108.4,665.52,27.2,2,0,59.32,1,tripinfo_353 routing_353,DEFAULT_VEHTYPE,1.05,
268,268,gneE13_0,5.1,0,0,462.4,-gneE35_0,85.6,8.8,194.4,479.87,122,6,0,162.01,1,tripinfo_268 routing_268,DEFAULT_VEHTYPE,1.14,
344,344,gneE43_0,5.1,0,0,462.8,gneE14_0,85.6,14.18,118.8,681.63,49.6,2,0,69.87,1,tripinfo_344 routing_344,DEFAULT_VEHTYPE,1.04,
427,426.8,gneE38_0,5.1,0,-0.2,463.2,-gneE53_0,85.6,15.66,36.4,384.29,1.6,1,0,11.15,1,tripinfo_427 routing_427,DEFAULT_VEHTYPE,1.14,
367,366.8,gneE6_0,5.1,0,-0.2,466,gneE31_0,85.6,13.42,99.2,564.39,13.6,2,0,56.16,1,tripinfo_367 routing_367,DEFAULT_VEHTYPE,0.99,
398,398,-gneE4_0,5.1,0,0,466,-gneE41_0,89.6,15.72,68,571.31,8.4,1,0,31.31,1,tripinfo_398 routing_398,DEFAULT_VEHTYPE,1.17,
397,396.8,gneE28_0,5.1,0,-0.2,466.8,-gneE49_0,85.6,13.28,70,775.31,0,0,0,10.91,1,tripinfo_397 routing_397,DEFAULT_VEHTYPE,0.96,
316,316,-gneE1_0,5.1,0,0,468.8,gneE45_0,85.6,17.77,152.8,669.34,73.6,4,0,113.28,1,tripinfo_316 routing_316,DEFAULT_VEHTYPE,1.3,
373,376,-gneE14_0,5.1,0,3,468.8,-gneE41_0,89.6,16.33,92.8,867.49,17.2,1,0,39.66,1,tripinfo_373 routing_373,DEFAULT_VEHTYPE,1.21,
412,412,gneE48_0,5.1,0,0,468.8,gneE47_0,85.6,13.92,56.8,175.13,26,1,0,43.71,0,tripinfo_412 routing_412,DEFAULT_VEHTYPE,1.03,
382,382,gneE13_0,5.1,0,0,469.2,gneE15_0,85.6,7.2,87.2,479.87,14,3,0,42.72,1,tripinfo_382 routing_382,DEFAULT_VEHTYPE,0.82,
371,370.8,gneE37_0,5.1,0,-0.2,470,gneE0_0,89.6,14.96,99.2,772.23,26.4,1,0,46.65,1,tripinfo_371 routing_371,DEFAULT_VEHTYPE,1.11,
395,394.8,gneE37_0,5.1,0,-0.2,474,-gneE2_0,85.6,15.61,79.2,681.63,15.2,2,0,35.87,1,tripinfo_395 routing_395,DEFAULT_VEHTYPE,1.16,
331,330.8,gneE43_0,5.1,0,-0.2,476.4,-gneE39_0,85.6,14.26,145.6,574.71,76.4,3,0,104.15,1,tripinfo_331 routing_331,DEFAULT_VEHTYPE,1.05,
414,418.8,gneE0_0,5.1,0,4.8,477.6,gneE48_0,85.6,14.27,58.8,379.13,11.2,2,0,31.46,1,tripinfo_414 routing_414,DEFAULT_VEHTYPE,1.03,
454,454,gneE1_0,5.1,0,0,478,gneE3_0,85.6,15.57,24,275.13,0,0,0,5.67,1,tripinfo_454 routing_454,DEFAULT_VEHTYPE,1.14,
413,412.8,-gneE52_0,5.1,0,-0.2,482,gneE27_0,89.6,13.36,69.2,379.13,25.6,1,0,40.53,1,tripinfo_413 routing_413,DEFAULT_VEHTYPE,0.98,
385,384.8,gneE31_0,5.1,0,-0.2,482.8,gneE14_0,85.6,9.2,98,474.71,34.4,2,0,58.76,1,tripinfo_385 routing_385,DEFAULT_VEHTYPE,0.93,
374,376.4,gneE6_0,5.1,0,2.4,485.2,gneE40_0,85.6,15.55,108.8,669.55,30,2,0,64.77,1,tripinfo_374 routing_374,DEFAULT_VEHTYPE,1.15,
364,365.6,gneE30_0,5.1,0,1.6,488,-gneE1_0,85.6,11.12,122.4,474.92,54.4,2,0,85.01,1,tripinfo_364 routing_364,DEFAULT_VEHTYPE,0.96,
380,380,-gneE27_0,5.1,0,0,489.6,gneE47_0,85.6,11.93,109.6,678.92,41.6,1,0,51.86,1,tripinfo_380 routing_380,DEFAULT_VEHTYPE,0.87,
347,347.2,gneE29_0,5.1,0,0.2,492.4,-gneE33_0,85.6,15.11,145.2,655.2,66.8,3,0,99.09,1,tripinfo_347 routing_347,DEFAULT_VEHTYPE,1.1,
471,470.8,-gneE30_0,6.6,0,-0.2,492.4,-gneE43_0,85.6,11.11,21.6,173.63,0,0,0,8.03,0,tripinfo_471 routing_471,bus,1,
429,428.8,-gneE33_0,5.1,0,-0.2,492.8,-gneE27_0,89.6,15.47,64,581.21,3.2,1,0,23.92,1,tripinfo_429 routing_429,DEFAULT_VEHTYPE,1.11,
440,442.8,gneE39_0,5.1,0,2.8,493.2,-gneE29_0,85.6,12.93,50.4,581.84,0,0,0,5.82,1,tripinfo_440 routing_440,DEFAULT_VEHTYPE,0.96,
418,418,-gneE46_0,5.1,0,0,495.6,gneE37_0,89.6,11.3,77.6,567.97,9.6,2,0,25.69,1,tripinfo_418 routing_418,DEFAULT_VEHTYPE,0.86,
428,428,gneE37_0,5.1,0,0,496.8,-gneE43_0,85.6,13.94,68.8,770.89,0,0,0,10.75,1,tripinfo_428 routing_428,DEFAULT_VEHTYPE,1.02,
330,334.4,gneE29_0,5.1,0,4.4,498,gneE12_0,85.6,6.08,163.6,664.39,80.4,3,0,105.84,1,tripinfo_330 routing_330,DEFAULT_VEHTYPE,0.87,
352,352,gneE29_0,5.1,0,0,498,-gneE13_0,85.6,5.17,146,564.39,60.4,3,0,108.41,1,tripinfo_352 routing_352,DEFAULT_VEHTYPE,1.14,
356,356,-gneE36_0,5.1,0,0,498,-gneE12_0,85.6,5.09,142,374.71,81.6,4,0,112.33,1,tripinfo_356 routing_356,DEFAULT_VEHTYPE,0.98,
358,358,-gneE48_0,5.1,0,0,498,gneE13_0,85.6,5.34,140,374.71,64.4,5,0,114.81,1,tripinfo_358 routing_358,DEFAULT_VEHTYPE,1.16,
399,398.8,-gneE14_0,5.1,0,-0.2,498,-gneE31_0,85.6,5.21,99.2,469.55,30.8,2,0,66.33,1,tripinfo_399 routing_399,DEFAULT_VEHTYPE,1.11,
392,392.8,-gneE46_0,5.1,0,0.8,498.4,gneE4_0,85.6,5.74,105.6,280.08,51.2,4,0,82.37,1,tripinfo_392 routing_392,DEFAULT_VEHTYPE,0.93,
423,422.8,-gneE26_0,5.1,0,-0.2,499.6,-gneE49_0,85.6,13.71,76.8,669.55,5.6,1,0,25.96,1,tripinfo_423 routing_423,DEFAULT_VEHTYPE,0.99,
388,388,gneE29_0,5.1,0,0,500,gneE12_0,85.6,7.44,112,664.39,27.6,2,0,56.44,1,tripinfo_388 routing_388,DEFAULT_VEHTYPE,0.9,
439,439.6,gneE15_0,5.1,0,0.6,500,-gneE13_0,85.6,7.42,60.4,175.13,17.6,2,0,44.79,0,tripinfo_439 routing_439,DEFAULT_VEHTYPE,0.85,
322,322,-gneE33_0,5.1,0,0,500.4,-gneE46_0,85.6,6.1,178.4,574.5,88.4,4,0,131.96,1,tripinfo_322 routing_322,DEFAULT_VEHTYPE,0.96,
451,450.8,-gneE26_0,5.1,0,-0.2,500.4,-gneE4_0,85.6,10.45,49.6,480.08,0,0,0,13.24,1,tripinfo_451 routing_451,DEFAULT_VEHTYPE,1,
468,468,gneE29_0,5.1,0,0,500.4,gneE44_0,85.6,7.17,32.4,275.13,0,0,0,11.76,1,tripinfo_468 routing_468,DEFAULT_VEHTYPE,0.99,
421,420.8,-gneE43_0,5.1,0,-0.2,500.8,gneE9_0,89.6,7.64,80,976.86,0,0,0,20.75,1,tripinfo_421 routing_421,DEFAULT_VEHTYPE,1.2,
416,422,gneE5_0,5.1,0,6,501.2,-gneE36_0,85.6,12.85,79.2,675.84,8.4,2,0,24.3,1,tripinfo_416 routing_416,DEFAULT_VEHTYPE,0.95,
341,341.2,gneE33_0,5.1,0,0.2,501.6,gneE12_0,85.6,9.18,160.4,782.76,74,3,0,97.98,1,tripinfo_341 routing_341,DEFAULT_VEHTYPE,0.95,
441,440.8,-gneE2_0,5.1,0,-0.2,503.6,-gneE32_0,85.6,8.1,62.8,364.39,12,1,0,29.28,1,tripinfo_441 routing_441,DEFAULT_VEHTYPE,0.85,
424,424.4,gneE32_0,5.1,0,0.4,504.4,-gneE52_0,85.6,15.09,80,564.39,24.8,1,0,41.7,1,tripinfo_424 routing_424,DEFAULT_VEHTYPE,1.12,
437,436.8,-gneE15_0,5.1,0,-0.2,504.4,-gneE37_0,89.6,12.76,67.6,471.31,9.6,2,0,29.88,1,tripinfo_437 routing_437,DEFAULT_VEHTYPE,0.92,
403,402.8,gneE53_0,5.1,0,-0.2,505.6,-gneE44_0,85.6,13.3,102.8,464.39,49.6,2,0,66.18,1,tripinfo_403 routing_403,DEFAULT_VEHTYPE,0.98,
415,417.2,gneE49_0,5.1,0,2.2,507.2,gneE53_0,85.6,13.34,90,469.34,28.4,2,0,51.3,1,tripinfo_415 routing_415,DEFAULT_VEHTYPE,0.96,
431,435.6,-gneE33_0,5.1,0,4.6,508,-gneE2_0,85.6,13.92,72.4,275.13,38.8,1,0,52.18,1,tripinfo_431 routing_431,DEFAULT_VEHTYPE,1.01,
466,466,-gneE6_0,5.1,0,0,508,gneE48_0,85.6,11.79,42,274.92,6,1,0,17.16,1,tripinfo_466 routing_466,DEFAULT_VEHTYPE,0.86,
396,396,-gneE47_0,5.1,0,0,509.2,-gneE0_0,89.6,13.94,113.2,484.08,32,4,0,77.64,1,tripinfo_396 routing_396,DEFAULT_VEHTYPE,1.02,
405,404.8,-gneE46_0,5.1,0,-0.2,510,gneE50_0,85.6,15.17,105.2,479.87,40,5,0,72,1,tripinfo_405 routing_405,DEFAULT_VEHTYPE,1.11,
479,478.8,-gneE47_0,5.1,0,-0.2,511.2,-gneE48_0,85.6,13.86,32.4,180.29,5.2,1,0,18.37,0,tripinfo_479 routing_479,DEFAULT_VEHTYPE,1,
474,474,-gneE33_0,6.6,0,0,511.6,-gneE43_0,85.6,13.62,37.6,373.21,0,0,0,8.19,1,tripinfo_474 routing_474,bus,1,
369,368.8,-gneE2_0,5.1,0,-0.2,513.2,-gneE14_0,85.6,12.33,144.4,581.21,63.2,4,0,94.64,1,tripinfo_369 routing_369,DEFAULT_VEHTYPE,0.9,
467,466.8,-gneE49_0,5.1,0,-0.2,514.4,gneE51_0,85.6,13.79,47.6,269.76,6,3,0,26.97,1,tripinfo_467 routing_467,DEFAULT_VEHTYPE,1.01,
433,432.8,-gneE9_0,5.1,0,-0.2,515.2,-gneE14_0,85.6,12.61,82.4,284.08,28.8,3,0,58.72,1,tripinfo_433 routing_433,DEFAULT_VEHTYPE,0.93,
434,434,-gneE12_0,5.1,0,0,515.6,-gneE33_0,85.6,11.15,81.6,762.12,0,0,0,11.19,1,tripinfo_434 routing_434,DEFAULT_VEHTYPE,0.81,
383,382.8,gneE46_0,5.1,0,-0.2,516.8,gneE26_0,85.6,12.83,134,569.76,52.4,3,0,88.63,1,tripinfo_383 routing_383,DEFAULT_VEHTYPE,0.94,
419,418.8,-gneE50_0,5.1,0,-0.2,520.4,gneE37_0,89.6,16.49,101.6,484.08,52.4,2,0,70.94,1,tripinfo_419 routing_419,DEFAULT_VEHTYPE,1.19,
445,445.6,-gneE38_0,5.1,0,0.6,520.8,-gneE45_0,85.6,9.47,75.2,471.31,17.2,1,0,39.97,1,tripinfo_445 routing_445,DEFAULT_VEHTYPE,0.99,
426,430.8,gneE31_0,5.1,0,4.8,524,gneE29_0,85.6,13.4,93.2,464.39,32.8,3,0,57.61,1,tripinfo_426 routing_426,DEFAULT_VEHTYPE,1,
464,468,gneE32_0,5.1,0,4,528.4,gneE27_0,89.6,10.5,60.4,278.92,19.2,2,0,37.58,1,tripinfo_464 routing_464,DEFAULT_VEHTYPE,0.95,
480,482.8,-gneE6_0,5.1,0,2.8,528.8,gneE40_0,85.6,14.36,46,581.84,0,0,0,5.82,1,tripinfo_480 routing_480,DEFAULT_VEHTYPE,1.07,
501,500.8,gneE29_0,5.1,0,-0.2,528.8,gneE31_0,85.6,11.79,28,275.13,0,0,0,4.61,1,tripinfo_501 routing_501,DEFAULT_VEHTYPE,0.88,
417,419.6,gneE1_0,5.1,0,2.6,529.6,-gneE5_0,85.6,14.76,110,569.34,39.6,2,0,69.34,1,tripinfo_417 routing_417,DEFAULT_VEHTYPE,1.08,
481,482,gneE28_0,5.1,0,1,529.6,-gneE53_0,85.6,15.55,47.6,575.31,0,0,0,9.65,1,tripinfo_481 routing_481,DEFAULT_VEHTYPE,1.13,
